A B C D classA classB classC classD
6.756925 -7.419143 13.697493 -12.665693 0 0 1 0
10.845379 0.690018 0.763877 -14.759542 0 0 1 0
15.030885 -2.885763 -16.827943 -9.537608 0 0 1 0
14.48554 25.021378 -17.017801 8.064818 0 0 1 0
7.148729 -12.937856 9.256569 -15.08751 0 0 1 0
12.302644 -11.701679 10.637563 -17.767693 0 0 1 0
8.069587 -12.98279 6.37939 -14.470175 0 0 1 0
9.400813 -10.293628 6.375631 -17.280592 0 0 1 0
13.094658 1.167812 2.61551 2.162593 0 0 1 0
15.591347 2.443183 2.133935 3.999745 0 0 1 0
9.080231 0.073396 6.147694 -10.155683 0 0 1 0
13.60641 11.984996 -13.320754 -0.701259 0 0 1 0
12.960331 4.173409 20.618819 -15.168683 0 0 1 0
11.887571 -10.622504 10.422666 -18.769475 0 0 1 0
7.35101 -13.347578 26.727421 -16.511247 0 0 1 0
7.259772 -4.536029 24.207164 -14.156464 0 0 1 0
5.765952 -23.483901 23.172463 -12.915122 0 0 1 0
8.68959 0.659949 0.367728 -13.37515 0 0 1 0
11.741908 -11.880301 12.989026 -9.990057 0 0 1 0
15.862149 11.090447 4.256231 -9.999765 0 0 1 0
14.58088 22.055777 -19.177122 4.591329 0 0 1 0
10.033572 -13.590541 -0.837333 -12.716375 0 0 1 0
7.882784 -9.258785 17.411198 -19.255105 0 0 1 0
10.302403 5.655596 -10.230937 1.189399 0 0 1 0
8.68258 -16.885778 2.256432 -10.479609 0 0 1 0
10.959593 1.983264 22.046397 -10.684446 0 0 1 0
7.040027 -2.715587 8.463635 -10.010341 0 0 1 0
7.746631 -12.800229 12.811217 -8.455714 0 0 1 0
1.004345 -26.52894 29.776779 -16.643813 0 0 1 0
6.289296 -18.200736 7.36348 -24.283926 0 0 1 0
18.808014 1.517333 -5.745682 -6.155917 0 0 1 0
11.21258 4.119846 5.141793 -1.522418 0 0 1 0
8.784458 -0.656219 3.002548 -3.721622 0 0 1 0
-58.722058 69.495429 -70.000074 66.036529 0 0 1 0
-61.359226 47.204272 -55.554802 58.691296 0 0 1 0
-60.588502 57.444992 -48.541448 67.282996 0 0 1 0
-62.190633 58.371234 -44.964993 66.245539 0 0 1 0
-70.432236 39.246932 -40.60992 52.664886 0 0 1 0
-59.217568 56.388235 -81.080883 71.078775 0 0 1 0
-62.386012 49.327464 -48.22193 51.654005 0 0 1 0
-53.458156 66.947614 -81.80134 68.321716 0 0 1 0
-62.262004 48.159838 -51.338871 61.043963 0 0 1 0
-62.963333 50.631785 -50.783189 67.609188 0 0 1 0
-54.692921 76.911097 -75.574941 74.736819 0 0 1 0
-62.793152 55.539051 -46.318566 54.398711 0 0 1 0
-61.687645 46.655986 -39.398836 51.465027 0 0 1 0
-60.56922 57.30956 -65.236797 60.71949 0 0 1 0
-64.321006 63.090498 -61.134164 55.330421 0 0 1 0
-59.434168 62.158612 -73.518001 67.422615 0 0 1 0
-64.968399 41.548326 -34.406104 51.688071 0 0 1 0
-61.423155 61.577167 -59.943388 72.047979 0 0 1 0
-59.447969 51.910269 -54.165181 65.494786 0 0 1 0
-63.643481 45.715431 -43.070773 57.549667 0 0 1 0
-61.246672 46.699129 -52.541195 60.354382 0 0 1 0
-60.247708 57.173567 -58.093374 62.186016 0 0 1 0
-54.045374 59.831191 -64.67066 65.997725 0 0 1 0
-58.016565 70.398868 -67.713477 57.21391 0 0 1 0
-62.212495 43.883326 -49.164467 57.759807 0 0 1 0
-61.832714 62.039018 -58.376178 58.230375 0 0 1 0
-55.510617 57.02619 -44.564537 66.633293 0 0 1 0
-58.304831 60.673331 -68.429092 59.513757 0 0 1 0
-60.300549 43.789489 -61.308173 57.939601 0 0 1 0
-53.65002 56.404686 -86.744756 68.580256 0 0 1 0
-58.861374 56.106612 -49.183353 65.221174 0 0 1 0
-58.37485 48.39318 -62.828925 63.478107 0 0 1 0
-61.281632 53.946349 -47.213516 57.731712 0 0 1 0
-63.578076 46.163648 -40.704612 55.001023 0 0 1 0
-51.937193 64.414395 -68.701526 65.628824 0 0 1 0
-59.480011 64.57198 -53.164192 57.961576 0 0 1 0
-62.259971 48.792913 -36.636242 43.052948 0 0 1 0
-63.552197 45.459245 -31.722038 51.767622 0 0 1 0
-49.878286 68.65636 -74.556067 62.072465 0 0 1 0
-67.354692 46.862062 -50.150696 57.953496 0 0 1 0
-58.956142 47.136062 -63.575529 58.310158 0 0 1 0
-55.289693 59.481268 -53.983235 53.950482 0 0 1 0
-66.322091 52.554765 -58.582785 54.686098 0 0 1 0
-54.232464 55.873079 -65.039749 66.986485 0 0 1 0
-59.185758 52.509435 -67.43364 59.300296 0 0 1 0
-63.38661 50.507251 -48.569679 60.714168 0 0 1 0
-59.875047 49.684381 -39.706925 57.860363 0 0 1 0
-61.582374 37.352119 -41.646865 49.807408 0 0 1 0
-62.098628 42.754844 -51.444477 62.8964 0 0 1 0
-54.849102 61.579066 -54.958507 65.65457 0 0 1 0
-17.924379 4.092987 -7.054725 10.682035 0 0 0 1
6.295891 -8.618392 9.477944 11.373418 0 0 0 1
-8.684678 11.684069 3.537803 13.073864 0 0 0 1
-13.413134 -4.07962 6.213854 12.974225 0 0 0 1
-14.817869 11.66607 -8.155181 19.577519 0 0 0 1
-9.141754 -9.454275 -2.627003 14.915822 0 0 0 1
-29.959501 11.076514 -0.632518 14.684758 0 0 0 1
-14.24169 -16.789646 7.788449 14.921857 0 0 0 1
11.407591 -30.811509 11.645519 1.66055 0 0 0 1
-9.362553 -30.632483 14.129753 9.369847 0 0 0 1
-10.445668 -10.463847 6.116324 11.47342 0 0 0 1
-23.417111 0.4099 8.948373 11.447754 0 0 0 1
-6.582667 -30.438563 12.690279 8.19195 0 0 0 1
8.902707 -20.867848 9.432291 8.93787 0 0 0 1
-8.551455 -18.47235 7.843186 10.435069 0 0 0 1
-11.290847 -5.706229 -0.847153 11.370292 0 0 0 1
-12.832602 -11.864002 9.432726 6.716724 0 0 0 1
0.720141 -20.160524 12.947091 8.274672 0 0 0 1
2.746127 -10.277216 7.068292 7.967103 0 0 0 1
-33.802682 26.751576 -11.190922 19.587447 0 0 0 1
-2.755761 -9.506077 7.184994 15.547454 0 0 0 1
-8.514877 -4.72601 5.619596 10.171309 0 0 0 1
-5.692771 -26.932294 9.483112 8.563871 0 0 0 1
-4.487597 -12.111918 6.124891 9.069301 0 0 0 1
-9.437221 -29.998058 11.288804 4.008988 0 0 0 1
-13.95693 -2.837523 3.646337 9.091937 0 0 0 1
9.02863 -7.723357 4.43126 5.446888 0 0 0 1
9.666139 -23.897804 11.25995 5.677896 0 0 0 1
-20.024415 4.682856 7.39552 16.250956 0 0 0 1
-7.774514 -20.222272 10.929414 8.878855 0 0 0 1
-0.614736 -22.439339 12.239893 6.90506 0 0 0 1
-17.954389 11.555393 -2.570287 18.563458 0 0 0 1
-6.748459 -1.945604 11.863124 5.008273 0 0 0 1
-14.266668 10.974004 -2.600482 11.934245 0 0 0 1
-9.295011 -1.157958 4.212983 12.635882 0 0 0 1
-10.718496 -7.088551 -0.201113 9.52097 0 0 0 1
-8.415543 0.503798 0.177224 11.194306 0 0 0 1
0.590205 -16.20412 16.876129 6.84748 0 0 0 1
1.495411 -10.863795 16.39304 8.292154 0 0 0 1
-18.904785 13.919419 4.128178 13.064786 0 0 0 1
-3.086097 -17.694534 8.069339 8.465791 0 0 0 1
-24.566247 -0.586495 -1.767849 11.354813 0 0 0 1
-18.686383 -4.402001 -1.415491 13.288562 0 0 0 1
10.917333 -12.423032 15.853803 4.797536 0 0 0 1
-16.785554 9.5337 7.674586 13.943665 0 0 0 1
-9.242411 10.932714 5.342375 10.099096 0 0 0 1
-11.003919 13.699833 1.412367 15.200007 0 0 0 1
-10.271734 4.626957 -0.280122 13.282285 0 0 0 1
5.521355 -17.549878 6.852662 7.356392 0 0 0 1
-2.13614 -14.904617 9.302075 9.531997 0 0 0 1
52.766061 67.753536 -64.135887 -61.985798 0 0 0 1
60.246492 57.835373 -54.686335 -62.005863 0 0 0 1
62.095737 42.225353 -58.242224 -66.391138 0 0 0 1
66.537867 60.633356 -51.513445 -65.765909 0 0 0 1
58.897634 65.703633 -54.951467 -63.811192 0 0 0 1
62.639586 52.672758 -57.436281 -66.251229 0 0 0 1
61.829137 62.305887 -50.627368 -60.876941 0 0 0 1
65.865433 55.721177 -55.521328 -64.966885 0 0 0 1
66.43196 49.640439 -57.552471 -60.101344 0 0 0 1
70.467905 57.681599 -52.649358 -57.349635 0 0 0 1
57.351022 64.434986 -55.907781 -62.265105 0 0 0 1
65.567028 45.382221 -61.563643 -56.898865 0 0 0 1
45.845294 67.937682 -64.019277 -58.71369 0 0 0 1
69.425124 39.225063 -47.510694 -69.862067 0 0 0 1
68.450724 54.460692 -42.627565 -69.937055 0 0 0 1
78.608455 35.780033 -46.664243 -65.999203 0 0 0 1
69.67172 54.228651 -52.54711 -66.563552 0 0 0 1
51.984597 59.671511 -64.427421 -52.171363 0 0 0 1
71.723586 31.611261 -51.209962 -63.818182 0 0 0 1
42.285795 70.023883 -61.531525 -58.235105 0 0 0 1
40.153819 81.649401 -69.264726 -62.023215 0 0 0 1
45.912196 47.401372 -58.673696 -61.173354 0 0 0 1
68.115881 61.875226 -54.474063 -63.821782 0 0 0 1
62.600176 41.465879 -47.700937 -62.985479 0 0 0 1
51.096623 65.338953 -65.321292 -58.744885 0 0 0 1
42.327851 79.839527 -69.780301 -60.403954 0 0 0 1
56.094223 46.219314 -55.841025 -60.036189 0 0 0 1
64.790223 51.94598 -58.697383 -60.954058 0 0 0 1
58.577076 49.003981 -64.030378 -59.988849 0 0 0 1
56.048327 74.597815 -56.273549 -56.653222 0 0 0 1
59.222811 71.649118 -53.430073 -57.401701 0 0 0 1
66.861532 62.230368 -56.870854 -60.599233 0 0 0 1
48.958559 77.286704 -56.919062 -60.182343 0 0 0 1
45.833069 60.727811 -69.617095 -52.041313 0 0 0 1
74.108689 63.239921 -60.516035 -64.13004 0 0 0 1
80.374888 27.718134 -48.196208 -68.292922 0 0 0 1
73.8387 38.571296 -53.80724 -65.351075 0 0 0 1
64.06062 38.530952 -50.562511 -57.129382 0 0 0 1
75.213403 52.712032 -49.125038 -68.438585 0 0 0 1
56.512648 78.171948 -61.288864 -55.672781 0 0 0 1
49.968555 43.026292 -56.788875 -57.17058 0 0 0 1
55.572852 53.811157 -51.160148 -63.118766 0 0 0 1
69.150929 51.207874 -57.297093 -59.44243 0 0 0 1
64.373674 42.416435 -54.306889 -64.646427 0 0 0 1
53.649969 48.878595 -53.142472 -64.068052 0 0 0 1
71.821569 37.44106 -43.970376 -68.986563 0 0 0 1
60.385117 51.029255 -56.84173 -67.430032 0 0 0 1
54.783544 65.28364 -57.328583 -62.836077 0 0 0 1
68.347176 54.882518 -62.188969 -60.694646 0 0 0 1
58.31517 72.424482 -59.785984 -58.644242 0 0 0 1
1.161685 12.577966 9.085607 13.04892 1 0 0 0
13.173627 12.116046 11.567548 15.160385 1 0 0 0
11.324007 8.11278 0.227217 0.908119 1 0 0 0
2.723464 11.490294 12.005728 29.363888 1 0 0 0
0.543759 14.269588 12.976336 15.12238 1 0 0 0
-3.602498 5.86785 3.643813 15.900643 1 0 0 0
-6.000583 18.221624 15.310574 8.401492 1 0 0 0
6.628459 13.548276 6.831792 12.463155 1 0 0 0
-0.265753 11.016259 8.806874 31.436945 1 0 0 0
30.985737 0.116199 2.120812 10.938252 1 0 0 0
-11.043806 10.345055 6.992097 24.959371 1 0 0 0
18.317275 1.013212 3.681915 10.310891 1 0 0 0
-23.943842 9.157797 11.147952 9.721267 1 0 0 0
-0.029682 12.928294 9.311397 20.414596 1 0 0 0
4.08746 -3.509427 2.755829 9.652532 1 0 0 0
26.005402 3.21644 7.440335 -3.888663 1 0 0 0
11.976511 0.196244 0.236155 16.752428 1 0 0 0
14.663327 4.980012 6.072761 24.913399 1 0 0 0
20.122708 2.140421 1.279614 22.116518 1 0 0 0
3.560176 7.455619 5.940164 15.70482 1 0 0 0
2.801584 7.649116 1.384243 -0.716495 1 0 0 0
6.83552 10.65079 11.163443 22.887761 1 0 0 0
6.790344 13.44155 12.931689 11.564183 1 0 0 0
-2.022443 4.798152 8.712605 13.973546 1 0 0 0
20.761598 -1.698162 -2.189486 -4.569339 1 0 0 0
0.362075 2.234435 7.084256 27.419268 1 0 0 0
7.28466 1.045205 8.05806 9.754754 1 0 0 0
28.071542 -1.137757 -0.147416 12.65524 1 0 0 0
-5.697196 9.827605 4.843862 9.047384 1 0 0 0
11.752734 12.459782 11.730267 21.286715 1 0 0 0
-9.204792 11.654378 9.843945 18.346393 1 0 0 0
7.304383 8.683527 11.653791 12.604242 1 0 0 0
11.6928 -0.815438 4.78941 4.43875 1 0 0 0
-11.9678 19.263336 20.328093 44.95616 1 0 0 0
10.568223 -3.833503 3.328546 11.656999 1 0 0 0
20.507927 -3.230058 5.854412 12.073116 1 0 0 0
31.6851 4.802283 5.606324 6.129232 1 0 0 0
17.312108 -1.016991 1.444764 4.256076 1 0 0 0
8.785077 -0.082858 7.173303 25.441228 1 0 0 0
26.411063 5.342989 9.53311 17.450372 1 0 0 0
4.170081 7.519067 4.800451 15.101002 1 0 0 0
1.630238 9.090128 6.244648 17.588503 1 0 0 0
28.890748 3.164157 4.151221 11.562733 1 0 0 0
-5.723524 18.408867 7.042712 3.372917 1 0 0 0
7.875132 17.348331 7.676802 24.237026 1 0 0 0
20.318997 3.229671 12.874735 16.045075 1 0 0 0
32.918478 0.59964 3.746737 -1.756973 1 0 0 0
9.536257 6.911396 9.437885 24.510622 1 0 0 0
3.08136 3.530748 6.665654 10.288331 1 0 0 0
13.969812 -4.626324 2.306413 6.382609 1 0 0 0
-58.142641 -59.303385 -57.092367 -60.003703 1 0 0 0
-74.240244 -58.242778 -60.763793 -51.612654 1 0 0 0
-67.947812 -52.325086 -51.125588 -58.336131 1 0 0 0
-62.362121 -59.178739 -53.935565 -59.977718 1 0 0 0
-81.038164 -50.624774 -50.7676 -60.681898 1 0 0 0
-63.893001 -52.855372 -55.098504 -62.42405 1 0 0 0
-57.100275 -54.178688 -54.240517 -55.224508 1 0 0 0
-59.067749 -53.439052 -61.267608 -59.738763 1 0 0 0
-64.957033 -52.261103 -56.281892 -51.613001 1 0 0 0
-73.856211 -52.660519 -57.141799 -48.267239 1 0 0 0
-60.726572 -63.919761 -52.513736 -58.979036 1 0 0 0
-71.228829 -45.899106 -54.490052 -60.00752 1 0 0 0
-55.441425 -62.478575 -58.434896 -68.880571 1 0 0 0
-63.209382 -52.627406 -64.103491 -65.716194 1 0 0 0
-41.589943 -60.868973 -55.187523 -62.070637 1 0 0 0
-44.834704 -55.936703 -62.460283 -55.224274 1 0 0 0
-63.93416 -60.675179 -54.208168 -75.737219 1 0 0 0
-49.774811 -52.720057 -56.64901 -58.037549 1 0 0 0
-42.472497 -64.619877 -61.495546 -77.7174 1 0 0 0
-45.50397 -72.114648 -60.540872 -76.589913 1 0 0 0
-66.465123 -54.039063 -52.957539 -51.502288 1 0 0 0
-29.960575 -61.777605 -57.539009 -70.160442 1 0 0 0
-60.203276 -50.044506 -57.876778 -57.907512 1 0 0 0
-78.801157 -40.493575 -48.691207 -55.781742 1 0 0 0
-78.760196 -54.52145 -56.526251 -65.239207 1 0 0 0
-52.47459 -54.931798 -57.855333 -55.874412 1 0 0 0
-67.754233 -59.749813 -51.94438 -57.372118 1 0 0 0
-42.4321 -57.051891 -58.259246 -62.906699 1 0 0 0
-44.137197 -58.227843 -61.03315 -70.502552 1 0 0 0
-25.223029 -70.600884 -62.345558 -84.002901 1 0 0 0
-42.003836 -68.995948 -60.687371 -60.732889 1 0 0 0
-50.167899 -70.913851 -59.295295 -75.721537 1 0 0 0
-45.554223 -64.048141 -61.499434 -75.477482 1 0 0 0
-57.953676 -51.891121 -57.421595 -56.260541 1 0 0 0
-40.785326 -61.148761 -67.763889 -72.922001 1 0 0 0
-75.922304 -36.638089 -50.676058 -49.31216 1 0 0 0
-42.744595 -54.209875 -55.65036 -64.750239 1 0 0 0
-46.472589 -69.882083 -65.157005 -77.163246 1 0 0 0
-63.550181 -60.324409 -59.968679 -65.070676 1 0 0 0
-58.605532 -63.567051 -58.544913 -64.703321 1 0 0 0
-62.331797 -40.663309 -49.30734 -58.083944 1 0 0 0
-52.029486 -66.856958 -64.035318 -71.269268 1 0 0 0
-49.426234 -55.770539 -58.877203 -70.111448 1 0 0 0
-38.84944 -69.767039 -62.822716 -80.347324 1 0 0 0
-37.842585 -69.231906 -63.880058 -79.594531 1 0 0 0
-66.635817 -66.116251 -58.174859 -67.228222 1 0 0 0
-64.478216 -50.950376 -62.497411 -60.818448 1 0 0 0
-41.420277 -55.865625 -53.732111 -48.644583 1 0 0 0
-75.650738 -54.042473 -51.530434 -41.235625 1 0 0 0
-60.356601 -58.928107 -59.200796 -55.21987 1 0 0 0
7.00119 10.890692 12.238191 -6.846951 0 1 0 0
-13.882137 -1.309698 -14.082457 27.856475 0 1 0 0
-12.607682 7.738898 -10.091274 15.313752 0 1 0 0
-1.028831 1.842387 -15.944328 20.360126 0 1 0 0
-10.181335 5.298069 12.126081 -0.553374 0 1 0 0
-4.50017 2.647251 -6.215342 12.218277 0 1 0 0
-7.803883 5.598386 5.904596 8.163316 0 1 0 0
-11.014261 4.937307 -0.759515 10.49594 0 1 0 0
-12.829054 6.270445 -7.48755 20.913593 0 1 0 0
-16.425646 2.306825 -18.762456 17.688865 0 1 0 0
-5.977941 3.737508 -6.157991 11.43505 0 1 0 0
-2.262819 12.935731 20.816357 1.510764 0 1 0 0
-3.216823 6.191254 7.73563 13.431182 0 1 0 0
-3.904902 8.233118 -7.65972 8.58123 0 1 0 0
2.007153 8.967522 1.717132 -4.900546 0 1 0 0
-13.761286 2.72657 -8.137262 24.473749 0 1 0 0
-3.875141 10.387085 13.923633 -3.808435 0 1 0 0
-12.499176 6.6633 -19.234078 0.697021 0 1 0 0
-0.569068 7.07379 -6.860775 6.278816 0 1 0 0
-7.334491 10.584127 -3.36534 1.710714 0 1 0 0
-7.290813 5.792844 0.322072 0.259763 0 1 0 0
-3.406693 7.443351 2.251573 10.331041 0 1 0 0
-11.587374 7.087369 -0.036735 -13.683416 0 1 0 0
-1.287647 10.820068 0.112567 -2.637877 0 1 0 0
-18.315055 7.17104 -9.48851 -5.317412 0 1 0 0
-12.97914 10.644628 -0.312743 16.355234 0 1 0 0
-7.15255 5.027265 -5.083559 18.632328 0 1 0 0
-1.047209 5.46668 4.791563 -0.466756 0 1 0 0
-9.586659 0.34483 -8.530961 10.350871 0 1 0 0
-8.901463 8.533915 -3.370352 3.605496 0 1 0 0
1.642522 8.896554 5.207171 -1.77174 0 1 0 0
-7.851603 8.974274 -1.448684 1.960593 0 1 0 0
1.212746 7.862437 1.67656 -4.252887 0 1 0 0
-2.247442 12.681305 1.012336 -8.418641 0 1 0 0
-11.720229 3.953156 -14.359221 24.974746 0 1 0 0
-12.51483 3.308074 -2.46521 11.26384 0 1 0 0
-3.546693 12.471527 7.905978 -4.813603 0 1 0 0
-15.889137 3.471927 -0.248003 25.907797 0 1 0 0
-15.324775 0.357919 -11.692944 15.558431 0 1 0 0
-12.626975 5.347553 5.314258 17.50836 0 1 0 0
-12.967881 4.061551 -24.456253 27.308924 0 1 0 0
1.793478 14.874994 15.943583 -17.244583 0 1 0 0
-9.342627 2.783083 -5.093258 18.628313 0 1 0 0
-11.79858 1.209805 -5.665012 14.865265 0 1 0 0
2.254723 11.201232 -2.176544 -3.82901 0 1 0 0
-10.534524 1.789874 -4.480645 10.037432 0 1 0 0
-2.878304 8.565633 -3.886282 4.273995 0 1 0 0
0.871091 10.486571 10.452399 -14.707334 0 1 0 0
-12.519806 0.113992 -11.79488 30.513262 0 1 0 0
-22.567093 7.597247 -4.698415 13.236741 0 1 0 0
71.51083 -54.12843 61.259697 -78.27163 0 1 0 0
61.070155 -50.193128 55.622512 -52.689637 0 1 0 0
48.46348 -55.75052 54.261699 -53.249873 0 1 0 0
70.463821 -51.697548 59.120443 -82.515667 0 1 0 0
64.936255 -57.581505 47.140235 -46.711868 0 1 0 0
59.85963 -57.131587 54.859594 -66.802035 0 1 0 0
60.642861 -55.62958 65.422946 -63.087737 0 1 0 0
59.155126 -54.91006 62.02076 -62.007081 0 1 0 0
63.481322 -48.288033 66.151813 -82.117889 0 1 0 0
70.598538 -47.353394 55.398828 -74.178951 0 1 0 0
55.360534 -56.76008 51.996593 -61.646189 0 1 0 0
51.832165 -52.061652 68.41396 -55.278632 0 1 0 0
57.153593 -54.732885 59.325883 -61.275247 0 1 0 0
59.808831 -51.37304 60.964644 -74.946116 0 1 0 0
57.759994 -55.046082 55.933778 -57.30986 0 1 0 0
53.657201 -58.252135 56.114742 -52.571093 0 1 0 0
55.710905 -58.079302 51.998635 -50.091423 0 1 0 0
67.152174 -49.940466 58.092424 -80.428021 0 1 0 0
64.125036 -49.931517 60.015643 -71.637533 0 1 0 0
60.769813 -58.586013 50.753966 -53.571711 0 1 0 0
53.238111 -55.099586 51.364463 -45.687832 0 1 0 0
69.592826 -51.090601 72.602602 -73.727661 0 1 0 0
59.939611 -61.339804 53.075668 -54.47696 0 1 0 0
61.534489 -47.725366 64.366966 -62.427004 0 1 0 0
43.242694 -57.580178 51.117662 -47.046969 0 1 0 0
57.978434 -59.945647 45.41348 -50.213436 0 1 0 0
63.268001 -55.514357 50.361336 -56.188004 0 1 0 0
65.599357 -55.983333 58.640395 -70.452371 0 1 0 0
70.350897 -47.601391 67.56613 -67.978568 0 1 0 0
58.891905 -55.387031 60.248223 -58.548544 0 1 0 0
55.727069 -57.979438 56.030312 -65.314775 0 1 0 0
49.153061 -57.270626 48.863692 -56.669814 0 1 0 0
70.828549 -55.366865 46.935365 -66.413987 0 1 0 0
59.531341 -54.486884 62.452448 -69.352472 0 1 0 0
62.164496 -56.256955 39.685749 -69.570478 0 1 0 0
69.578702 -51.784175 70.797456 -80.246995 0 1 0 0
56.674103 -53.33362 60.257414 -75.061392 0 1 0 0
65.077177 -52.613664 54.947888 -63.579395 0 1 0 0
53.730326 -57.825739 48.949566 -62.193217 0 1 0 0
62.397542 -54.675918 43.293909 -49.793887 0 1 0 0
59.320801 -54.707377 46.285334 -58.357845 0 1 0 0
67.295029 -55.181393 63.585784 -63.331739 0 1 0 0
54.139189 -59.789929 59.156296 -52.890783 0 1 0 0
71.054766 -52.457406 74.361601 -84.472138 0 1 0 0
58.529972 -57.563121 55.287002 -83.618799 0 1 0 0
60.889755 -57.540779 53.082922 -48.676147 0 1 0 0
67.03378 -52.619436 60.077873 -77.625645 0 1 0 0
57.180519 -62.499798 57.752669 -64.720717 0 1 0 0
49.191881 -57.473649 46.698542 -54.456218 0 1 0 0
56.733623 -63.546418 52.308001 -52.152622 0 1 0 0
12.018493 4.575261 -2.499207 -7.200204 0 0 1 0
0.656241 -27.752886 29.896269 -17.006335 0 0 1 0
14.743129 3.837503 -12.736882 -3.5418 0 0 1 0
5.637515 -1.218826 10.987818 -19.572751 0 0 1 0
11.24776 -3.848939 0.297382 -4.368765 0 0 1 0
5.397968 -4.634776 4.382548 -7.361659 0 0 1 0
12.766128 11.52789 -2.795756 -10.672677 0 0 1 0
8.938833 1.472914 -3.913992 -5.372438 0 0 1 0
14.758981 -0.640708 -9.234205 -3.472619 0 0 1 0
12.072219 4.494944 0.321608 -8.405932 0 0 1 0
13.971943 -4.165512 -0.499777 -9.107948 0 0 1 0
7.093849 -2.257007 9.188854 -12.451641 0 0 1 0
8.342703 1.391322 -19.164786 -5.967829 0 0 1 0
12.079896 -0.269078 9.476757 -10.446382 0 0 1 0
5.218989 -8.649408 9.272618 -15.311014 0 0 1 0
8.302365 -0.87412 16.140219 -3.182838 0 0 1 0
11.238583 3.010016 -3.880674 -16.37205 0 0 1 0
12.451986 10.114114 -6.606148 -6.284459 0 0 1 0
3.588761 -12.580297 15.590467 -23.324764 0 0 1 0
8.705547 -1.181251 2.984675 -5.318587 0 0 1 0
7.829087 -10.176803 29.592608 -12.310476 0 0 1 0
6.081646 -8.060417 14.544362 -12.84215 0 0 1 0
10.007705 2.968927 -3.982141 -5.35693 0 0 1 0
16.937574 -2.402236 -10.649435 -11.681421 0 0 1 0
9.165663 -9.382941 9.933614 -8.292635 0 0 1 0
14.116343 14.796468 -1.199199 -1.051239 0 0 1 0
13.687027 -14.848747 -7.587833 -8.153804 0 0 1 0
6.177639 -6.055226 5.926188 -16.349485 0 0 1 0
7.990787 -20.145809 -13.883072 -7.078888 0 0 1 0
14.199549 12.931062 -21.682804 -1.626369 0 0 1 0
10.561536 -10.399096 -2.344427 -12.932504 0 0 1 0
10.178002 3.711324 11.644382 -5.34458 0 0 1 0
6.559768 -8.679026 -0.658262 -2.437718 0 0 1 0
9.975156 -11.20804 20.06294 -9.297744 0 0 1 0
7.715367 -4.798748 19.595484 -16.062608 0 0 1 0
7.270142 -2.155681 19.017676 -13.90859 0 0 1 0
6.163259 -1.189671 3.982861 -11.289796 0 0 1 0
19.419365 -1.835211 -13.853343 2.450722 0 0 1 0
13.178437 -5.869207 17.07463 -10.718502 0 0 1 0
11.410588 -7.156324 13.987864 -6.277301 0 0 1 0
2.489967 -9.635723 11.764821 -9.305077 0 0 1 0
11.233837 -1.113606 -4.940943 -8.613711 0 0 1 0
8.182338 -2.634728 16.032509 -22.546665 0 0 1 0
11.653143 8.66592 -4.662144 -3.06661 0 0 1 0
12.666862 3.23924 -7.87517 -7.373588 0 0 1 0
7.788232 -17.979298 35.104405 -14.254287 0 0 1 0
7.09373 3.661907 1.966989 -13.63291 0 0 1 0
7.560643 -0.661395 19.780523 -9.11046 0 0 1 0
6.60048 -14.853315 -13.501587 -13.036389 0 0 1 0
5.477779 -5.313235 6.345408 -13.324585 0 0 1 0
-54.216061 64.935889 -70.98007 65.357223 0 0 1 0
-65.577741 47.179192 -52.075543 57.775017 0 0 1 0
-64.316868 49.472597 -60.742908 64.991326 0 0 1 0
-55.411247 65.790357 -52.986338 64.978258 0 0 1 0
-57.407224 63.793235 -84.29614 72.287121 0 0 1 0
-50.599759 66.650035 -68.038668 76.818883 0 0 1 0
-54.837512 52.596128 -59.633441 62.105625 0 0 1 0
-64.99611 46.240953 -53.773017 48.115364 0 0 1 0
-57.043762 71.168269 -54.521328 54.371717 0 0 1 0
-57.645768 57.309054 -56.992861 59.151035 0 0 1 0
-57.676594 49.474986 -66.07889 68.226686 0 0 1 0
-63.490581 50.820206 -47.453567 48.470471 0 0 1 0
-59.92268 54.803798 -51.116022 60.050929 0 0 1 0
-59.714131 29.545596 -43.726677 40.086289 0 0 1 0
-52.115324 60.755569 -74.977219 63.739348 0 0 1 0
-56.517405 61.000925 -74.211724 60.194251 0 0 1 0
-60.741198 54.160189 -39.108928 58.337454 0 0 1 0
-63.764037 52.984986 -35.592137 51.994176 0 0 1 0
-57.826008 69.283903 -63.296221 54.620985 0 0 1 0
-61.156053 39.052231 -52.076268 57.151493 0 0 1 0
-59.854397 44.507701 -58.760968 56.200466 0 0 1 0
-67.457521 36.987637 -27.14494 50.085342 0 0 1 0
-64.644791 48.920278 -64.756678 56.7826 0 0 1 0
-55.469393 60.792696 -54.824162 67.647083 0 0 1 0
-64.906548 61.237561 -45.421613 51.254167 0 0 1 0
-60.761569 45.862514 -37.209149 54.394945 0 0 1 0
-65.123057 35.378059 -36.340295 54.35906 0 0 1 0
-57.303608 64.167343 -64.020692 72.976347 0 0 1 0
-59.517708 48.598454 -53.845208 53.07519 0 0 1 0
-63.394362 41.813273 -54.186112 54.411189 0 0 1 0
-61.134136 60.3077 -63.448639 55.121389 0 0 1 0
